Actual(y),Predicted(y),Difference
3.6,2.3311501999999993,1.2688498000000008
0.588,0.6559899999999997,0.06798999999999977
2.632,2.8652401,0.23324009999999973
1.52,1.6650399999999996,0.1450399999999996
1.601,1.7843299999999989,0.18332999999999888
1.906,2.050819999999999,0.14481999999999906
5.00001,3.4731026,1.5269073999999998
1.688,1.2102700000000004,0.47772999999999954
3.857,2.4844000999999993,1.3725999000000009
4.306,2.9471201000000002,1.3588798999999998
1.904,2.2004000999999986,0.2964000999999987
2.241,2.6501005,0.4091005000000001
0.627,0.6934699999999999,0.06646999999999992
3.307,3.2648300999999997,0.042169900000000204
0.786,0.8213799999999999,0.035379999999999856
2.385,2.0650399999999998,0.31996
2.413,2.718459999999999,0.3054599999999992
2.638,2.51843,0.11956999999999995
1.588,2.100480000000001,0.5124800000000009
1.281,1.3785799999999997,0.09757999999999978
1.083,1.0369099999999996,0.04609000000000041
2.086,2.352919999999999,0.26691999999999894
4.669,3.6157904000000003,1.0532095999999993
3.694,3.6813514999999994,0.012648500000000507
2.789,2.263389999999999,0.5256100000000012
1.468,1.54976,0.08176000000000005
5.00001,4.867928199999991,0.1320818000000088
1.281,1.3420000000000005,0.06100000000000061
5.00001,4.8289476999999925,0.1710623000000071
4.574,3.3908404,1.1831595999999998
2.583,2.276930000000002,0.3060699999999983
1.148,1.3116200999999996,0.1636200999999997
3.02,3.2144601999999987,0.19446019999999864
1.398,1.7455000000000007,0.3475000000000008
2.526,2.161490000000001,0.3645099999999988
5.00001,3.635191299999999,1.3648187000000007
1.255,1.4033000000000002,0.14830000000000032
0.847,0.92397,0.07696999999999998
1.305,1.6839000000000002,0.37890000000000024
0.795,0.8690500000000005,0.0740500000000005
0.78,0.8774600000000004,0.09746000000000032
5.00001,4.568336499999993,0.4316735000000067
0.995,0.9495299999999992,0.04547000000000079
2.603,2.322739999999999,0.28026000000000106
1.219,1.7810401000000002,0.5620401000000002
1.094,2.4010700000000007,1.3070700000000006
5.00001,3.7813107999999978,1.2186992000000019
4.5,2.478021,2.021979
1.741,1.7722503000000003,0.031250300000000175
1.745,3.4522818,1.7072818
2.816,3.8245621999999964,1.0085621999999965
0.946,0.9443700000000002,0.0016299999999997983
1.458,1.5831199999999992,0.12511999999999923
2.386,2.39654,0.010539999999999772
1.951,1.6752299999999993,0.27577000000000074
2.291,2.0321000000000002,0.2588999999999997
1.746,2.0614900000000005,0.3154900000000005
4.176,2.019400000000001,2.156599999999999
2.85,2.5383000999999994,0.3116999000000007
2.915,3.116960300000001,0.20196030000000098
0.609,0.8864400000000003,0.27744000000000035
0.829,0.96536,0.13636000000000004
4.773,4.1762223,0.5967776999999996
5.00001,5.000009999999989,1.0658141036401503e-14
0.735,1.9241400999999998,1.1891401
1.96,2.0636100000000006,0.10361000000000065
1.903,2.6832504000000004,0.7802504000000003
2.719,2.9736704000000005,0.25467040000000063
3.897,4.0820912,0.1850912
2.237,2.338910000000001,0.10191000000000106
2.674,2.0634699999999997,0.6105300000000002
0.964,1.1214099999999994,0.15740999999999938
1.41,1.31988,0.09011999999999998
1.182,1.40412,0.2221200000000001
2.479,2.7760502999999996,0.29705029999999955
1.184,1.2033100000000003,0.019310000000000382
1.557,1.7417299999999998,0.18472999999999984
2.164,2.4834900000000015,0.3194900000000014
1.172,1.16151,0.010489999999999888
1.708,1.6810300000000005,0.026969999999999494
0.85,0.9048800000000001,0.05488000000000015
3.844,3.355280100000003,0.4887198999999969
0.904,1.09682,0.19281999999999988
1.565,1.6081400000000006,0.04314000000000062
2.712,2.60565,0.10635000000000039
1.152,1.2052000000000005,0.05320000000000058
1.443,1.3007999999999997,0.14220000000000033
0.638,1.0460600000000004,0.4080600000000004
2.379,2.6139300000000003,0.2349300000000003
0.958,0.65676,0.30123999999999995
1.519,1.5699499999999995,0.05094999999999961
1.566,1.7740000000000007,0.20800000000000063
3.212,3.2556602999999997,0.04366029999999954
1.313,1.1856800000000003,0.12731999999999966
1.779,1.7829,0.0039000000000000146
5.00001,5.000009999999989,1.0658141036401503e-14
2.448,2.427840099999999,0.020159900000000786
0.875,1.3701101999999998,0.49511019999999983
1.622,1.7760200000000004,0.15402000000000027
1.92,2.027979999999999,0.10797999999999908
0.648,0.8141699999999994,0.16616999999999937
2.842,3.4360014000000008,0.5940014000000007
2.121,2.345650000000001,0.2246500000000009
0.648,0.6847400000000001,0.036740000000000106
1.188,1.14653,0.041469999999999896
0.782,0.8255699999999999,0.04356999999999989
1.482,2.6658114000000013,1.1838114000000013
1.519,1.5594599999999994,0.040459999999999496
0.63,0.7408300000000001,0.1108300000000001
1.652,2.9001902,1.2481902
1.186,1.2359400000000005,0.04994000000000054
4.029,4.3799531999999965,0.35095319999999663
1.371,1.4649300000000007,0.09393000000000074
1.876,1.9429299999999996,0.06692999999999971
2.133,2.1499400000000004,0.0169400000000004
0.762,0.8377999999999995,0.07579999999999953
1.028,1.43853,0.41053000000000006
0.584,0.7744299999999997,0.19042999999999977
1.717,1.7354100000000003,0.01841000000000026
2.688,3.3535401000000014,0.6655401000000012
4.956,4.797926399999994,0.15807360000000603
3.097,3.1731602999999984,0.0761602999999984
2.18,2.790519999999999,0.6105199999999988
2.093,2.0780400000000014,0.01495999999999853
1.091,1.04135,0.04964999999999997
3.091,3.5353302999999987,0.4443302999999985
1.425,2.1329399999999996,0.7079399999999996
3.022,2.51869,0.5033099999999999
1.406,1.40876,0.0027600000000000957
1.051,1.2153800000000001,0.1643800000000002
1.201,1.3527699999999998,0.15176999999999974
1.614,1.8086899999999997,0.19468999999999959
0.596,0.8572499999999998,0.26124999999999987
0.612,0.6335199999999999,0.021519999999999873
1.063,1.0383099999999998,0.0246900000000001
2.47,2.0206000000000004,0.4493999999999998
1.62,1.7506301000000004,0.1306301000000003
0.646,0.9483500000000005,0.30235000000000045
2.53,2.583090000000002,0.0530900000000023
1.488,1.9906500999999994,0.5026500999999994
2.832,2.6537400000000004,0.17825999999999942
1.853,2.6766701999999993,0.8236701999999994
2.52,2.6128700000000005,0.09287000000000045
5.00001,3.1285907,1.8714192999999995
5.00001,4.533013299999996,0.4669967000000037
1.881,1.8834100000000007,0.0024100000000006894
0.55,0.7253200000000001,0.17532000000000003
3.521,3.473070299999999,0.04792970000000096
0.816,0.8077199999999997,0.008280000000000287
0.875,0.9082099999999999,0.03320999999999985
4.186,3.5039018000000004,0.6820981999999995
1.404,1.6455999999999997,0.24159999999999981
1.526,1.7646900999999995,0.23869009999999946
2.5,2.2446301,0.2553698999999998
1.125,1.2502799999999996,0.12527999999999961
1.522,1.66757,0.14556999999999998
1.582,1.62522,0.043220000000000036
1.903,1.80869,0.09431000000000012
4.125,3.1332900000000006,0.9917099999999994
3.663,3.415260099999998,0.2477399000000018
1.415,1.5688799999999998,0.1538799999999998
3.137,3.1305801000000004,0.00641989999999959
1.225,1.2241900000000006,0.0008099999999995333
0.689,0.7448899999999997,0.05588999999999977
3.516,3.0783902,0.43760980000000016
2.58,2.8740900000000007,0.29409000000000063
1.611,2.108670900000001,0.4976709000000008
1.875,1.8679000000000008,0.007099999999999218
4.25,4.4167542999999965,0.16675429999999647
1.648,1.7744400000000002,0.12644000000000033
1.904,2.14701,0.24300999999999995
1.386,2.1832499999999984,0.7972499999999985
1.31,1.7490301,0.43903009999999987
1.601,1.6205699999999996,0.019569999999999643
0.933,1.03928,0.10627999999999993
2.691,3.281269999999998,0.5902699999999981
1.192,1.081609999999999,0.11039000000000088
2.445,2.82597,0.38097000000000003
1.622,1.598770000000001,0.023229999999999196
2.402,2.739400000000001,0.33740000000000103
0.712,0.6477600000000003,0.06423999999999963
3.311,3.5201802000000004,0.20918020000000048
2.872,4.016071099999999,1.1440710999999988
0.675,0.8848900000000002,0.20989000000000013
0.929,1.0034,0.07440000000000002
1.447,1.7504399999999989,0.3034399999999988
1.563,1.2287799999999998,0.3342200000000002
2.067,2.7909301999999996,0.7239301999999994
5.00001,4.680516899999995,0.3194931000000043
1.238,2.117,0.879
0.756,0.9008800000000002,0.14488000000000023
1.65,1.755760000000001,0.10576000000000119
2.542,2.7803699999999987,0.23836999999999886
5.00001,4.998359899999989,0.0016501000000106458
1.063,1.1656199999999994,0.10261999999999949
2.664,2.9450100999999993,0.28101009999999915
0.98,0.97595,0.004049999999999998
1.02,1.1235700000000002,0.10357000000000016
0.991,1.4076299999999993,0.4166299999999993
5.0,3.420660999999999,1.579339000000001
1.139,1.3640600000000003,0.22506000000000026
2.88,3.165320099999999,0.28532009999999897
2.403,2.2900499999999995,0.11295000000000055
0.544,0.6115600000000001,0.06756000000000006
0.562,0.6911699999999997,0.12916999999999967
2.65,1.8701902000000001,0.7798097999999998
1.722,2.256499999999999,0.5344999999999991
1.136,0.9814300000000005,0.15456999999999943
0.985,1.1573099999999996,0.17230999999999963
5.00001,4.91690899999999,0.08310100000000986
1.401,1.0493199999999994,0.35168000000000066
1.466,1.49889,0.032890000000000086
0.862,1.0847300000000004,0.22273000000000043
0.859,0.7576199999999997,0.10138000000000025
2.117,2.3474400999999996,0.2304400999999996
0.759,0.7230499999999996,0.03595000000000037
2.706,3.1322100000000006,0.42621000000000064
0.705,0.7354499999999996,0.030449999999999644
4.167,3.8808207999999995,0.2861792000000003
4.0,3.2721999999999976,0.7278000000000024
2.865,2.623830099999999,0.24116990000000138
1.836,2.263650099999999,0.42765009999999903
2.493,2.1915000000000004,0.30149999999999944
1.107,1.8194203000000002,0.7124203000000002
4.203,3.0221202000000007,1.1808797999999996
2.58,1.9356100000000003,0.6443899999999998
1.395,1.4180799999999996,0.023079999999999545
2.404,3.035480399999999,0.6314803999999992
0.822,0.7279799999999996,0.09402000000000033
0.945,1.322310099999999,0.3773100999999991
3.312,3.2337299999999978,0.07827000000000206
3.425,3.627660500000001,0.20266050000000124
3.804,3.2140908999999986,0.5899091000000012
2.212,2.1468199999999995,0.06518000000000068
5.00001,4.978189799999989,0.02182020000001028
1.136,1.3328300000000006,0.19683000000000073
3.506,3.5899211999999996,0.08392119999999981
1.365,1.1713600000000002,0.1936399999999998
0.852,0.9617699999999999,0.10976999999999992
2.286,2.333789999999999,0.04778999999999911
0.95,1.0646,0.11460000000000004
2.597,2.0638,0.5331999999999999
0.573,0.5375899999999999,0.03541000000000005
2.383,2.8421904000000002,0.4591904000000002
1.862,1.9164000000000012,0.054400000000001114
0.608,0.61187,0.00387000000000004
1.293,1.3400399999999997,0.04703999999999975
1.444,1.4786599999999988,0.0346599999999988
0.993,0.9345600000000003,0.058439999999999714
1.441,1.97254,0.5315399999999999
1.969,2.1882002,0.21920019999999973
0.784,0.7450200000000001,0.038979999999999904
0.821,1.0821500000000002,0.2611500000000002
2.354,2.3215000000000017,0.03249999999999842
0.797,1.034439999999999,0.23743999999999887
4.746,3.6218213,1.1241787000000003
2.281,1.9706700000000004,0.3103299999999998
4.954,4.898426799999995,0.055573200000004874
2.25,1.9567800000000006,0.29321999999999937
1.655,2.3507300000000004,0.6957300000000004
2.037,2.02137,0.01562999999999981
1.7,2.8490907999999995,1.1490907999999995
2.19,2.1231201,0.06687989999999999
3.591,3.375250299999999,0.21574970000000127
5.00001,3.863690100000001,1.1363198999999988
0.528,0.5855399999999998,0.057539999999999814
0.875,1.6044001999999993,0.7294001999999993
1.875,2.2885602000000014,0.4135602000000014
1.608,1.5646700000000004,0.04332999999999965
1.464,1.6017299999999992,0.13772999999999924
1.6,1.55413,0.04587000000000008
0.835,1.0703599999999995,0.23535999999999957
2.51,2.6374500999999992,0.12745009999999946
1.625,1.766720300000001,0.1417203000000009
1.254,1.32991,0.07590999999999992
2.667,2.4857801000000013,0.18121989999999855
1.917,1.9903300000000002,0.07333000000000012
1.092,1.08145,0.01055000000000006
5.00001,4.431375699999995,0.5686343000000047
1.337,1.50021,0.16321000000000008
2.75,1.0242499999999999,1.7257500000000001
1.156,1.3501800000000004,0.19418000000000046
4.277,3.9444322,0.3325678000000001
1.651,1.2915199999999996,0.35948000000000047
1.246,1.1258399999999997,0.12016000000000027
1.792,2.09227,0.30027000000000004
1.752,1.6385700000000012,0.11342999999999881
0.685,1.0004500000000003,0.31545000000000023
5.00001,2.2700199999999984,2.7299900000000012
1.864,2.51043,0.6464299999999998
2.941,2.4558099999999996,0.48519000000000023
0.726,0.8383900000000004,0.11239000000000043
3.93,4.000120999999998,0.0701209999999981
1.414,1.39738,0.016619999999999857
5.00001,4.124403899999999,0.8756061000000006
5.00001,2.945530499999998,2.0544795000000016
3.041,3.2393201000000005,0.19832010000000055
1.718,1.93834,0.22033999999999998
2.472,2.8103801999999987,0.3383801999999987
2.813,2.277120000000001,0.5358799999999992
0.883,0.7251199999999995,0.15788000000000046
0.997,1.1735300000000002,0.1765300000000002
0.566,0.6675400000000002,0.1015400000000003
1.525,1.87369,0.34869000000000017
2.961,2.413529999999999,0.547470000000001
0.625,0.75702,0.13202000000000003
1.704,1.5049800000000007,0.1990199999999993
1.191,2.2973107000000006,1.1063107000000005
5.00001,2.5740702,2.4259397999999996
1.292,1.5305300000000002,0.23853000000000013
2.676,3.525120500000001,0.849120500000001
0.87,0.8831000000000002,0.013100000000000223
3.263,3.2802402999999973,0.017240299999997433
3.081,2.7302900999999986,0.35070990000000135
3.067,2.3120601000000005,0.7549398999999997
1.247,1.8686705000000001,0.6216705
4.466,4.921348899999991,0.45534889999999084
1.937,2.1649199999999995,0.22791999999999946
3.349,3.5170400999999987,0.16804009999999847
0.92,0.9609699999999998,0.04096999999999973
3.7,3.4835204999999996,0.2164795000000006
1.293,1.3641599999999992,0.07115999999999922
2.444,3.161080699999998,0.7170806999999981
3.5,2.0298100000000003,1.4701899999999997
5.00001,5.000009999999989,1.0658141036401503e-14
1.931,2.6664502000000017,0.7354502000000016
2.393,2.0230399999999995,0.3699600000000003
2.91,2.9236802999999996,0.013680299999999423
1.586,1.1066700000000003,0.4793299999999998
4.344,4.752417099999991,0.40841709999999054
0.741,1.0524799999999994,0.3114799999999994
3.993,3.4411705000000006,0.5518294999999993
0.658,0.6802700000000003,0.022270000000000234
1.508,1.9452900000000009,0.43729000000000084
4.0,3.7355809000000004,0.2644190999999996
1.297,1.3365299999999993,0.0395299999999994
1.455,1.9626099999999993,0.5076099999999992
1.938,1.8544299999999996,0.08357000000000037
1.656,3.223100000000002,1.567100000000002
4.75,3.237710200000001,1.5122897999999991
2.662,2.5524800000000014,0.10951999999999851
5.00001,4.384884599999995,0.6151254000000046
2.442,2.64819,0.20618999999999987
1.629,1.4168299999999996,0.2121700000000004
0.833,1.6865900999999999,0.8535900999999999
1.735,1.8934800000000005,0.1584800000000004
1.939,1.7843899999999993,0.1546100000000008
1.586,1.7285999999999995,0.1425999999999994
1.168,1.2139699999999995,0.04596999999999962
2.092,2.2113299999999994,0.11932999999999927
5.00001,4.473745299999994,0.5262647000000058
1.375,1.6227599999999993,0.24775999999999931
1.083,1.21609,0.13308999999999993
1.125,2.4504,1.3254000000000001
0.551,0.6784400000000004,0.12744000000000033
2.435,1.8251100000000005,0.6098899999999996
1.745,2.4034599999999995,0.6584599999999994
5.00001,4.704915099999996,0.29509490000000405
3.53,2.842050399999999,0.6879496000000009
1.698,2.2572301,0.5592301000000002
2.816,2.107489999999999,0.7085100000000009
1.0,1.2597999999999994,0.25979999999999936
2.623,3.924401199999999,1.3014011999999986
2.256,2.0433600000000003,0.2126399999999995
5.00001,4.544165599999996,0.4558444000000037
3.398,2.9626708000000006,0.4353291999999995
0.645,0.7220799999999999,0.07707999999999993
1.438,1.6613199999999997,0.22331999999999974
1.691,1.6827200999999992,0.008279900000000895
2.335,2.561350199999999,0.22635019999999884
2.615,2.989421100000001,0.3744211000000006
0.7,0.7637799999999999,0.06377999999999995
1.788,1.99764,0.20964000000000005
1.75,1.1509699999999998,0.5990300000000002
1.697,1.62003,0.07696999999999998
1.617,1.93395,0.31695000000000007
0.656,0.93414,0.27813999999999994
0.946,1.8982401999999998,0.9522401999999999
2.201,1.8556400000000008,0.3453599999999992
3.417,2.470570199999999,0.9464298000000007
2.216,2.434009999999998,0.21800999999999782
1.831,1.8094899999999998,0.02151000000000014
2.091,1.8957299999999992,0.19527000000000094
3.071,3.338430600000001,0.26743060000000085
2.125,2.203990299999999,0.07899029999999918
2.261,2.7721106000000004,0.5111106000000003
1.75,1.0110896000000003,0.7389103999999997
4.43,3.145460499999999,1.2845395000000006
1.063,1.0637600000000005,0.000760000000000538
1.39,1.2537600000000004,0.13623999999999947
2.045,2.0836900000000007,0.03869000000000078
1.212,1.2827600000000006,0.0707600000000006
1.673,1.6082899999999998,0.06471000000000027
1.506,1.5928499999999997,0.08684999999999965
2.757,2.6279099999999986,0.12909000000000148
1.648,2.0017700999999994,0.35377009999999953
1.839,1.4241200000000003,0.4148799999999997
1.813,1.9275999999999984,0.11459999999999848
5.00001,4.815137599999991,0.1848724000000086
1.832,1.7327800000000009,0.0992199999999992
1.491,1.5059699999999998,0.014969999999999706
5.00001,4.869707299999993,0.13030270000000677
1.001,1.1171600000000004,0.11616000000000049
1.469,1.2137900000000004,0.2552099999999997
0.486,0.5101299999999999,0.024129999999999874
1.042,1.1981199999999996,0.1561199999999996
1.669,1.9138599999999986,0.24485999999999852
1.735,2.0530600000000003,0.31806000000000023
1.332,1.3407999999999998,0.008799999999999697
2.097,1.7792099999999993,0.3177900000000007
0.943,1.1539899999999998,0.2109899999999999
0.722,0.7752600000000004,0.05326000000000042
1.672,1.4570900000000002,0.2149099999999997
2.12,2.2171800000000004,0.09718000000000027
2.095,2.04618,0.048820000000000086
1.732,1.6466899999999995,0.08531000000000044
1.485,1.7536799999999995,0.26867999999999936
0.541,0.5706100000000002,0.029610000000000136
1.541,1.7770699999999997,0.23606999999999978
2.536,2.5096905000000005,0.02630949999999954
1.292,1.3985200000000007,0.10652000000000061
4.051,3.9313209999999987,0.11967900000000142
1.072,1.5300400000000003,0.4580400000000002
2.01,3.020660500000001,1.010660500000001
1.745,2.4570801,0.7120801000000001
2.179,2.127639999999999,0.05136000000000074
2.952,2.867070399999999,0.08492960000000105
0.624,0.72482,0.10082000000000002
1.089,0.9719199,0.11708010000000002
2.436,2.2096200000000006,0.22637999999999936
1.126,1.3796199999999994,0.2536199999999995
5.00001,4.193316499999992,0.8066935000000077
2.455,2.0603899999999977,0.39461000000000235
1.234,1.24842,0.0144200000000001
1.142,1.7948800000000005,0.6528800000000006
2.197,2.2450900000000003,0.04809000000000019
3.449,3.295560399999999,0.1534396000000009
1.143,2.2869899999999994,1.1439899999999994
2.808,2.77316,0.03483999999999998
3.0,3.4521720999999985,0.4521720999999985
2.747,2.9208201,0.17382009999999992
0.868,0.99175,0.12375000000000003
0.811,1.0104199999999999,0.19941999999999982
4.324,4.527186599999994,0.20318659999999422
2.542,2.978979999999999,0.43697999999999926
1.708,1.561100000000001,0.14689999999999892
1.194,1.4491199999999989,0.2551199999999989
2.181,2.361149999999999,0.18014999999999892
3.49,3.5175301000000005,0.027530100000000335
0.488,0.8698698000000006,0.3818698000000006
2.409,2.7487999999999992,0.33979999999999944
3.5,4.074163299999998,0.5741632999999977
2.273,2.8420099999999993,0.5690099999999991
5.00001,4.974209899999988,0.025800100000011206
1.0,1.8390006999999995,0.8390006999999995
1.228,1.3647500000000001,0.13675000000000015
1.724,2.1794000000000007,0.4554000000000007
2.141,1.9553299999999993,0.18567000000000067
1.403,1.6445700000000003,0.24157000000000028
0.621,0.5999500000000001,0.021049999999999902
0.694,0.7960799999999998,0.10207999999999984
2.94,1.9663799999999987,0.9736200000000013
0.584,0.5655300000000003,0.018469999999999653
0.92,1.0586900000000004,0.1386900000000003
0.756,0.8530799999999995,0.0970799999999995
1.818,1.8978300000000004,0.07983000000000029
0.696,1.0347600000000001,0.33876000000000017
0.7,0.9708399999999996,0.27083999999999964
5.00001,4.563293799999996,0.4367162000000038
1.529,1.4456500999999995,0.08334990000000042
0.905,1.14191,0.23690999999999995
2.252,2.0781199999999984,0.17388000000000137
1.991,2.261149999999999,0.2701499999999988
2.014,2.510379999999999,0.4963799999999994
0.978,1.1525,0.1745000000000001
1.5,1.84525,0.34525000000000006
1.21,1.36429,0.15429000000000004
3.101,2.7394504,0.3615496
2.107,2.119989999999999,0.012989999999998947
3.02,3.1502302999999996,0.13023029999999958
2.597,3.3216903000000007,0.7246903000000007
2.847,2.5630499999999996,0.28395000000000037
1.914,2.2606499999999987,0.3466499999999988
0.562,0.8644399999999999,0.3024399999999998
4.3,3.6116106,0.6883893999999997
1.283,1.1386500000000002,0.14434999999999976
1.809,1.7501299999999997,0.0588700000000002
2.909,2.4461703000000004,0.46282969999999946
1.5,2.4071102000000004,0.9071102000000004
1.274,1.3504800000000006,0.07648000000000055
1.25,1.49202,0.2420199999999999
0.543,0.8039999999999998,0.2609999999999998
0.675,0.88196,0.20695999999999992
1.063,0.61762,0.44538
1.342,1.4059400000000002,0.06394000000000011
2.086,2.457829999999999,0.3718299999999992
0.665,0.7567199999999998,0.0917199999999998
2.438,1.81998,0.6180200000000002
2.314,2.2333799999999995,0.08062000000000058
1.601,1.6864000000000008,0.08540000000000081
1.747,1.6817099999999991,0.06529000000000096
0.956,1.0271199999999998,0.07111999999999985
2.376,2.4830799999999993,0.1070799999999994
1.376,1.5104100000000003,0.13441000000000036
1.0,1.0158399999999999,0.015839999999999854
0.809,0.6596999999999998,0.1493000000000002
0.508,0.58231,0.07430999999999999
2.621,3.226080499999999,0.6050804999999988
1.225,1.3854899999999999,0.1604899999999998
2.731,1.8415300000000001,0.8894699999999998
1.015,1.1459300000000001,0.1309300000000002
2.46,1.96952,0.49048
3.374,3.4284309000000013,0.05443090000000117
2.815,2.4140499999999996,0.40095000000000036
1.584,1.6783599999999996,0.09435999999999956
1.598,1.1689700000000005,0.4290299999999996
2.737,3.0120303,0.27503030000000006
0.797,0.8929299999999994,0.0959299999999994
0.807,1.1038500000000004,0.2968500000000004
1.922,1.942609999999999,0.02060999999999913
1.62,1.7349500000000004,0.11495000000000033
1.141,1.1307099999999997,0.010290000000000354
3.719,3.4145205999999986,0.3044794000000013
4.615,3.8319624000000023,0.7830375999999979
2.306,2.5804300000000002,0.2744300000000002
3.997,4.651345599999997,0.6543455999999974
1.646,1.6740099999999993,0.028009999999999424
1.178,1.1130400000000003,0.06495999999999968
3.448,2.89454,0.5534599999999998
1.851,2.8370300000000004,0.9860300000000004
0.744,1.094110000000001,0.35011000000000103
3.369,2.5923598999999995,0.7766401000000007
1.385,1.2485300000000001,0.13646999999999987
1.606,2.1461601999999993,0.5401601999999992
2.387,2.3102800000000006,0.07671999999999946
2.089,1.9988800999999987,0.09011990000000125
2.274,2.8337600000000016,0.5597600000000016
2.445,2.0921299999999996,0.35287000000000024
2.694,2.46775,0.22624999999999984
2.207,1.9669599999999992,0.2400400000000007
0.902,0.9482999999999997,0.046299999999999675
1.25,3.5768532999999985,2.3268532999999985
1.647,1.7657299999999991,0.11872999999999911
0.533,0.5686399999999998,0.03563999999999978
5.00001,3.3337009999999996,1.666309
2.696,3.3202503,0.6242502999999999
4.628,4.758096399999994,0.130096399999994
1.022,1.1404599999999996,0.11845999999999957
2.962,2.5166700000000004,0.4453299999999998
1.448,1.56304,0.11504000000000003
5.00001,4.462364799999995,0.5376452000000045
1.941,1.9401200000000005,0.0008799999999995478
0.467,1.2027201000000003,0.7357201000000002
3.356,2.630070000000001,0.7259299999999991
1.486,1.1118800000000002,0.3741199999999998
2.66,3.1099904000000014,0.44999040000000123
1.036,1.09755,0.061549999999999994
0.981,1.0810400000000002,0.10004000000000024
5.00001,2.1153101000000003,2.8846998999999993
0.45,1.0736400000000001,0.6236400000000002
0.96,1.38427,0.4242699999999999
2.615,3.3058813000000002,0.6908813
0.697,0.8703397999999997,0.1733397999999997
3.147,3.0826699999999994,0.06433000000000044
1.132,1.1508199999999997,0.018819999999999837
1.368,1.4824700000000004,0.1144700000000003
0.48,0.5703599999999999,0.09035999999999988
2.213,2.9110102999999996,0.6980102999999995
2.067,2.463960200000001,0.396960200000001
3.609,4.664084799999996,1.055084799999996
1.987,1.8829100000000003,0.1040899999999998
2.462,2.2637200000000015,0.19827999999999868
2.247,2.1354800000000007,0.11151999999999918
0.4,0.77118,0.37117999999999995
1.953,1.8252600000000008,0.1277399999999993
2.822,2.906670200000001,0.08467020000000103
1.076,1.1787799999999995,0.10277999999999943
1.588,2.0563499999999983,0.46834999999999827
1.847,1.8350000000000006,0.011999999999999345
1.875,1.720319999999999,0.15468000000000104
2.518,2.6349899999999975,0.1169899999999977
2.065,2.4525401,0.38754009999999983
4.538,4.698895699999993,0.1608956999999931
1.457,1.3386800000000003,0.11831999999999976
1.659,1.68779,0.02878999999999987
4.421,4.6454564999999945,0.22445649999999429
1.658,1.8935299999999995,0.23552999999999957
2.701,3.1297400999999985,0.4287400999999984
4.411,4.089141499999999,0.32185850000000027
2.579,2.37145,0.20755000000000035
0.855,0.8458100000000003,0.009189999999999698
1.368,1.0929699999999998,0.27503000000000033
4.5,1.9404305,2.5595695000000003
1.405,1.462119999999999,0.05711999999999895
1.208,1.2177499999999997,0.009749999999999703
1.54,2.11605,0.57605
3.349,2.45678,0.89222
1.539,1.5804000000000002,0.041400000000000325
0.602,0.7235699999999997,0.12156999999999973
1.843,1.7113500000000001,0.13164999999999982
1.183,1.0348099999999996,0.1481900000000005
0.644,0.8050400000000003,0.1610400000000003
0.788,1.02172,0.23371999999999993
5.00001,4.979359899999989,0.020650100000010774
2.156,2.3185299999999995,0.1625299999999994
2.817,2.400779999999999,0.41622000000000137
1.719,3.4150509999999996,1.6960509999999995
3.762,3.291479999999999,0.47052000000000094
1.464,1.5360299999999998,0.07202999999999982
3.273,3.1866901999999984,0.08630980000000177
0.905,0.9024899999999996,0.0025100000000004563
0.561,0.60197,0.04096999999999995
2.361,3.5428405999999986,1.1818405999999984
2.913,3.3945304999999983,0.48153049999999853
0.7,0.7405100000000003,0.04051000000000038
3.599,3.8129204999999984,0.21392049999999818
2.584,2.0608999999999993,0.5231000000000008
1.678,1.6770899999999997,0.0009100000000001884
5.00001,4.669624699999996,0.3303853000000032
1.445,1.35845,0.08655000000000013
1.919,1.7904900000000004,0.12850999999999968
3.361,3.759061599999999,0.3980615999999988
3.881,3.4549404000000004,0.4260595999999994
1.293,1.1665199999999991,0.12648000000000081
1.235,2.01387,0.7788699999999997
2.879,2.84425,0.03474999999999984
1.254,1.3008100000000002,0.04681000000000024
3.117,3.367500500000001,0.2505005000000011
1.497,1.5088899999999998,0.011889999999999734
1.661,0.9300700000000006,0.7309299999999994
2.362,2.1275800999999985,0.23441990000000157
2.736,2.18976,0.5462400000000001
3.735,3.8225637999999975,0.08756379999999764
0.934,1.09415,0.1601499999999999
0.688,0.8019499999999996,0.11394999999999966
0.918,1.509199999999999,0.591199999999999
0.35,0.9234500000000003,0.5734500000000003
1.229,1.63656,0.4075599999999999
3.223,3.2084301000000006,0.014569899999999247
1.695,1.67297,0.022029999999999994
0.575,0.5719199999999999,0.0030800000000000827
2.405,2.648580000000001,0.24358000000000102
0.961,0.9925199999999998,0.03151999999999988
3.1,3.1129016000000007,0.012901600000000624
2.625,1.6888899999999996,0.9361100000000004
2.598,2.4828599999999996,0.11514000000000024
2.341,2.124179999999999,0.21682000000000112
0.989,1.2155,0.22650000000000003
3.685,3.080010000000002,0.6049899999999981
3.289,3.2237607000000015,0.06523929999999867
3.591,3.077021199999999,0.5139788000000012
0.683,1.2686299999999997,0.5856299999999997
2.604,3.447280200000001,0.843280200000001
0.888,1.3670699999999996,0.47906999999999955
2.526,1.7832299999999999,0.7427699999999999
1.038,0.9722999999999995,0.06570000000000054
5.00001,4.9602394999999895,0.039770500000010145
1.308,1.2073600000000004,0.10063999999999962
4.007,4.144830600000001,0.1378306000000009
2.362,2.5065599999999995,0.14455999999999936
